id,outcome1,outcome2,outcome3,numofdraw,jar
80320,2,2,2,0,0
80321,1,0,2,2,0
80322,2,2,2,0,1
80323,0,2,2,1,0
80324,2,2,2,0,1
80325,0,0,2,2,1
80326,0,1,1,3,1
80327,1,0,1,3,0
80328,2,2,2,0,0
80329,0,2,2,1,1
80330,1,1,0,3,1
80331,0,1,2,2,1
80332,1,1,2,2,1
80333,1,0,2,2,1
80334,1,1,2,2,0
80335,1,0,1,3,0
80336,2,2,2,0,1
80337,2,2,2,0,0
80338,1,0,1,3,1
80339,1,1,1,3,0
80340,0,1,0,3,1
80341,2,2,2,0,0
80342,1,2,2,1,1
80343,0,1,1,3,1
80344,0,2,2,1,1
80345,0,2,2,1,0
80346,0,2,2,1,1
80347,0,2,2,1,0
80348,2,2,2,0,1
80349,2,2,2,0,0
80350,0,1,1,3,0
80351,2,2,2,0,0
80352,0,0,2,2,1
80353,0,2,2,1,1
80354,1,2,2,1,0
80355,0,1,0,3,1
80356,0,1,2,2,1
80357,1,1,2,2,0
80358,0,0,0,3,1
80359,2,2,2,0,0
80360,0,2,2,1,1
80361,1,1,2,2,0
80362,2,2,2,0,0
80363,2,2,2,0,0
80364,0,2,2,1,1
80365,0,1,1,3,1
80366,1,0,2,2,1
80367,0,1,0,3,1
80368,1,1,1,3,0
80369,1,1,2,2,1
80370,2,2,2,0,1
80371,2,2,2,0,0
80372,1,2,2,1,0
80373,1,1,2,2,1
80374,0,2,2,1,1
80375,2,2,2,0,1
80376,2,2,2,0,0
80377,2,2,2,0,0
80378,2,2,2,0,1
80379,1,0,1,3,0
80380,0,2,2,1,0
80381,0,2,2,1,0
80382,2,2,2,0,0
80383,0,1,0,3,1
80384,2,2,2,0,1
80385,1,1,2,2,0
80386,1,2,2,1,1
80387,0,0,0,3,1
80388,1,1,2,2,0
80389,0,1,1,3,0
80390,0,0,2,2,1
80391,1,1,2,2,1
80392,1,0,0,3,0
80393,2,2,2,0,0
80394,1,2,2,1,1
80395,0,1,2,2,1
80396,1,0,0,3,0
80397,1,2,2,1,0
80398,1,2,2,1,1
80399,0,0,2,2,1
80400,0,2,2,1,1
80401,0,2,2,1,0
80402,1,2,2,1,1
80403,1,1,1,3,0
80404,0,1,1,3,1
80405,0,0,0,3,1
80406,1,2,2,1,0
80407,1,0,2,2,1
80408,1,0,2,2,1
80409,2,2,2,0,0
80410,0,2,2,1,1
80411,0,1,2,2,1
80412,0,1,0,3,1
80413,1,0,2,2,0
80414,1,2,2,1,0
80415,2,2,2,0,1
80416,2,2,2,0,1
80417,2,2,2,0,1
80418,2,2,2,0,1
80419,1,1,1,3,0
80420,1,2,2,1,0
80421,1,1,2,2,1
80422,0,2,2,1,0
80423,0,2,2,1,1
80424,1,1,1,3,0
80425,2,2,2,0,0
80426,1,1,0,3,1
80427,0,1,2,2,0
80428,1,1,1,3,0
80429,2,2,2,0,0
80430,1,1,2,2,0
80431,0,0,0,3,1
80432,0,0,1,3,1
80433,0,2,2,1,1
80434,1,2,2,1,1
80435,2,2,2,0,1
80436,0,2,2,1,0
80437,1,1,0,3,0
80438,0,2,2,1,1
80439,2,2,2,0,1
80440,0,1,2,2,1
80441,2,2,2,0,1
80442,1,2,2,1,1
80443,1,1,2,2,0
80444,1,0,2,2,1
80445,1,0,2,2,0
80446,0,1,0,3,1
80447,1,0,1,3,0
80448,0,1,2,2,1
80449,1,1,2,2,0
80450,0,1,0,3,0
80451,1,2,2,1,0
80452,1,1,0,3,0
80453,0,1,2,2,0
80454,0,2,2,1,1
80455,0,1,2,2,1
80456,2,2,2,0,1
80457,2,2,2,0,0
80458,1,0,2,2,1
80459,1,1,1,3,0
80460,0,2,2,1,0
80461,0,1,1,3,1
80462,1,1,1,3,0
80463,1,1,1,3,0
80464,1,2,2,1,0
80465,1,1,2,2,0
80466,1,2,2,1,0
80467,1,0,1,3,1
80468,1,2,2,1,1
80469,1,0,2,2,1
80470,1,2,2,1,0
80471,0,1,0,3,0
80472,1,1,0,3,0
80473,1,0,2,2,1
80474,1,2,2,1,0
80475,2,2,2,0,1
80476,0,1,1,3,1
80477,1,1,1,3,0
80478,1,1,2,2,0
80479,2,2,2,0,0
80480,0,0,2,2,0
80481,2,2,2,0,0
80482,0,1,2,2,0
80483,0,2,2,1,1
80484,1,1,1,3,0
80485,0,0,1,3,0
80486,0,0,0,3,1
80487,1,2,2,1,1
80488,1,1,2,2,0
80489,0,0,0,3,1
80490,1,2,2,1,0
80491,1,2,2,1,0
80492,1,0,2,2,0
80493,2,2,2,0,0
80494,2,2,2,0,0
80495,0,2,2,1,0
80496,0,2,2,1,1
80497,0,1,2,2,1
80498,0,0,2,2,1
80499,0,2,2,1,1
80500,2,2,2,0,0
80501,1,2,2,1,0
80502,2,2,2,0,1
80503,0,1,1,3,1
80504,0,2,2,1,1
80505,0,0,2,2,1
80506,1,1,1,3,0
80507,0,1,2,2,0
80508,0,1,0,3,1
80509,0,0,0,3,1
80510,1,0,1,3,1
80511,1,1,1,3,0
80512,1,2,2,1,0
80513,1,1,2,2,0
80514,2,2,2,0,1
80515,0,0,0,3,0
80516,1,0,0,3,1
80517,0,2,2,1,1
80518,1,0,2,2,1
80519,2,2,2,0,0
80520,1,2,2,1,0
80521,1,0,2,2,1
80522,1,0,1,3,0
80523,2,2,2,0,0
80524,0,2,2,1,1
80525,0,2,2,1,1
80526,0,2,2,1,1
80527,1,2,2,1,0
80528,2,2,2,0,1
80529,0,2,2,1,0
80530,1,1,2,2,1
80531,2,2,2,0,0
80532,2,2,2,0,0
80533,2,2,2,0,1
80534,1,2,2,1,0
80535,1,2,2,1,0
80536,1,1,1,3,0
80537,0,0,2,2,1
80538,1,1,2,2,1
80539,1,2,2,1,1
80540,0,1,1,3,0
80541,0,2,2,1,1
80542,0,2,2,1,1
80543,0,1,2,2,1
80544,1,2,2,1,0
80545,1,2,2,1,0
80546,0,0,2,2,1
80547,1,2,2,1,1
80548,1,2,2,1,0
80549,0,0,2,2,0
80550,0,2,2,1,1
80551,0,1,1,3,1
80552,1,0,2,2,0
80553,0,0,0,3,1
80554,2,2,2,0,0
80555,2,2,2,0,1
80556,1,2,2,1,0
80557,2,2,2,0,1
80558,0,2,2,1,1
80559,0,0,2,2,1
80560,0,1,2,2,0
80561,0,0,0,3,1
80562,0,0,1,3,0
80563,1,1,2,2,0
80564,2,2,2,0,0
80565,1,1,2,2,0
80566,0,2,2,1,0
80567,0,1,2,2,0
80568,2,2,2,0,0
80569,0,2,2,1,1
80570,2,2,2,0,0
80571,1,2,2,1,0
80572,2,2,2,0,0
80573,1,0,2,2,0
80574,0,0,1,3,1
80575,0,1,0,3,1
80576,2,2,2,0,0
80577,1,0,2,2,0
80578,1,2,2,1,1
80579,0,1,2,2,1
80580,1,1,0,3,1
80581,2,2,2,0,0
80582,2,2,2,0,0
80583,0,2,2,1,1
80584,0,1,2,2,1
80585,1,1,1,3,0
80586,1,0,2,2,0
80587,1,0,1,3,0
80588,0,0,2,2,1
80589,1,0,2,2,1
80590,0,1,1,3,0
80591,2,2,2,0,0
80592,0,0,2,2,0
80593,1,2,2,1,0
80594,2,2,2,0,1
80595,2,2,2,0,1
80596,1,2,2,1,1
80597,1,1,1,3,0
80598,0,2,2,1,1
80599,0,2,2,1,1
80600,2,2,2,0,1
80601,0,0,2,2,1
80602,1,0,2,2,1
80603,0,0,1,3,1
80604,1,0,2,2,0
80605,1,1,1,3,0
80606,1,1,0,3,1
80607,1,0,2,2,1
80608,0,2,2,1,0
80609,2,2,2,0,0
80610,2,2,2,0,0
80611,2,2,2,0,1
80612,2,2,2,0,1
80613,1,1,2,2,0
80614,1,2,2,1,1
80615,2,2,2,0,1
80616,1,0,0,3,0
80617,1,0,0,3,1
80618,1,0,2,2,0
80619,1,0,2,2,1
80620,0,1,1,3,0
80621,0,0,1,3,1
80622,0,2,2,1,1
80623,1,0,2,2,1
80624,1,0,0,3,1
80625,0,0,2,2,1
80626,1,1,2,2,0
80627,2,2,2,0,0
80628,0,0,0,3,1
80629,0,2,2,1,1
80630,1,0,1,3,1
80631,0,0,1,3,1
80632,0,0,0,3,1
80633,1,2,2,1,0
80634,2,2,2,0,0
80635,2,2,2,0,0
80636,2,2,2,0,0
80637,1,0,1,3,1
80638,2,2,2,0,1
80639,1,2,2,1,0
80640,2,2,2,0,1
80641,0,2,2,1,1
80642,2,2,2,0,0
80643,0,0,0,3,0
80644,2,2,2,0,0
80645,2,2,2,0,0
80646,1,1,2,2,0
80647,0,1,0,3,1
80648,0,0,2,2,0
80649,1,2,2,1,0
80650,0,2,2,1,1
80651,1,1,1,3,0
80652,2,2,2,0,1
80653,1,1,2,2,0
80654,0,0,0,3,1
80655,0,2,2,1,1
80656,1,0,2,2,0
80657,2,2,2,0,0
80658,2,2,2,0,0
80659,2,2,2,0,1
80660,1,1,2,2,1
80661,2,2,2,0,0
80662,2,2,2,0,0
80663,1,1,1,3,0
80664,0,0,0,3,1
80665,1,0,0,3,0
80666,0,0,0,3,1
80667,1,1,1,3,0
80668,0,2,2,1,1
80669,0,0,2,2,1
80670,1,0,0,3,0
80671,2,2,2,0,1
80672,0,2,2,1,1
80673,0,0,1,3,1
80674,1,1,0,3,1
80675,0,2,2,1,1
80676,0,0,2,2,1
80677,0,1,1,3,0
80678,0,0,0,3,1
80679,2,2,2,0,0
80680,2,2,2,0,1
80681,1,1,1,3,0
80682,0,1,2,2,0
80683,0,0,0,3,1
80684,1,1,1,3,0
80685,1,0,2,2,1
80686,2,2,2,0,0
80687,0,0,2,2,1
80688,2,2,2,0,1
80689,1,2,2,1,1
80690,1,2,2,1,0
80691,1,2,2,1,0
80692,2,2,2,0,1
80693,1,1,1,3,1
80694,0,0,1,3,1
80695,0,1,2,2,1
80696,0,2,2,1,1
80697,2,2,2,0,0
80698,2,2,2,0,0
80699,0,0,0,3,1
80700,2,2,2,0,1
80701,0,0,1,3,0
80702,1,1,1,3,0
80703,0,0,2,2,1
80704,0,2,2,1,1
80705,2,2,2,0,1
80706,2,2,2,0,1
80707,2,2,2,0,0
80708,0,1,2,2,0
80709,1,1,1,3,0
80710,1,2,2,1,0
80711,0,1,2,2,1
80712,1,1,2,2,1
80713,2,2,2,0,0
80714,2,2,2,0,0
80715,2,2,2,0,1
80716,0,2,2,1,1
80717,2,2,2,0,0
80718,0,2,2,1,1
80719,0,1,0,3,0
80720,0,2,2,1,1
80721,0,0,1,3,1
80722,1,2,2,1,0
80723,0,0,2,2,1
80724,0,2,2,1,1
80725,1,0,2,2,1
80726,2,2,2,0,1
80727,2,2,2,0,1
80728,0,0,1,3,0
80729,1,1,1,3,0
80730,2,2,2,0,0
80731,2,2,2,0,1
80732,1,1,1,3,0
80733,2,2,2,0,0
80734,2,2,2,0,1
80735,0,0,1,3,1
80736,2,2,2,0,1
80737,2,2,2,0,1
80738,1,2,2,1,1
80739,2,2,2,0,0
80740,1,0,2,2,1
80741,0,0,2,2,1
80742,1,2,2,1,1
80743,1,0,2,2,1
80744,1,1,2,2,0
80745,0,1,1,3,0
80746,2,2,2,0,0
80747,1,1,1,3,0
80748,0,1,2,2,0
80749,0,1,0,3,1
80750,0,2,2,1,1
80751,0,0,0,3,1
80752,0,2,2,1,0
80753,1,1,2,2,0
80754,2,2,2,0,0
80755,0,2,2,1,0
80756,0,2,2,1,0
80757,0,0,0,3,1
80758,2,2,2,0,0
80759,2,2,2,0,0
80760,0,1,2,2,1
80761,2,2,2,0,1
80762,0,2,2,1,1
80763,2,2,2,0,1
80764,0,0,2,2,1
80765,1,1,1,3,0
80766,1,2,2,1,0
80767,2,2,2,0,1
80768,1,0,0,3,0
80769,1,0,2,2,1
80770,1,2,2,1,0
80771,0,1,1,3,1
80772,1,1,2,2,0
80773,0,1,1,3,1
80774,1,0,1,3,1
80775,0,2,2,1,0
80776,2,2,2,0,0
80777,2,2,2,0,1
80778,1,1,0,3,1
80779,1,0,2,2,0
80780,2,2,2,0,1
80781,1,0,2,2,0
80782,0,0,2,2,0
80783,0,2,2,1,1
80784,0,1,0,3,0
80785,0,0,2,2,0
80786,0,1,2,2,1
80787,1,2,2,1,0
80788,1,2,2,1,0
80789,2,2,2,0,0
80790,1,1,2,2,0
80791,1,2,2,1,0
80792,0,1,2,2,0
80793,0,2,2,1,1
80794,2,2,2,0,1
80795,1,1,2,2,1
80796,1,2,2,1,0
80797,1,2,2,1,0
80798,1,2,2,1,0
80799,2,2,2,0,0
80800,2,2,2,0,1
80801,2,2,2,0,1
80802,2,2,2,0,1
80803,1,2,2,1,0
80804,0,0,0,3,1
80805,0,1,0,3,1
80806,1,1,1,3,1
80807,1,1,2,2,0
80808,2,2,2,0,0
80809,0,0,2,2,1
80810,0,2,2,1,0
80811,0,1,1,3,0
80812,0,0,2,2,1
80813,0,0,0,3,1
80814,1,1,2,2,0
80815,2,2,2,0,0
80816,1,1,2,2,1
80817,1,0,2,2,1
80818,2,2,2,0,1
80819,0,0,0,3,1
80820,1,0,1,3,0
80821,2,2,2,0,0
80822,1,0,2,2,1
80823,2,2,2,0,0
80824,0,2,2,1,0
80825,0,1,1,3,0
80826,2,2,2,0,0
80827,2,2,2,0,1
80828,1,1,2,2,0
80829,0,0,1,3,0
80830,2,2,2,0,1
80831,0,1,2,2,1
80832,1,1,2,2,0
80833,1,2,2,1,0
80834,2,2,2,0,1
80835,0,0,2,2,1
80836,1,0,1,3,0
80837,0,0,0,3,1
80838,1,2,2,1,1
80839,1,2,2,1,0
80840,0,1,2,2,0
80841,1,1,1,3,0
80842,0,0,1,3,1
80843,1,1,1,3,0
80844,1,0,2,2,1
80845,0,2,2,1,1
80846,1,0,2,2,0
80847,2,2,2,0,1
80848,2,2,2,0,0
80849,1,0,1,3,0
80850,0,0,2,2,1
80851,1,0,2,2,0
80852,1,2,2,1,1
80853,0,2,2,1,1
80854,2,2,2,0,0
80855,1,2,2,1,0
80856,2,2,2,0,1
80857,1,2,2,1,0
80858,0,2,2,1,0
80859,0,2,2,1,0
80860,0,2,2,1,1
80861,1,0,1,3,0
80862,1,0,1,3,0
80863,1,2,2,1,0
80864,0,0,0,3,1
80865,0,0,0,3,1
80866,1,0,1,3,1
80867,0,2,2,1,1
80868,0,1,1,3,0
80869,0,2,2,1,1
80870,0,2,2,1,1
80871,1,1,2,2,0
80872,1,2,2,1,1
80873,2,2,2,0,0
80874,0,1,1,3,1
80875,1,1,2,2,1
80876,0,0,2,2,1
80877,1,2,2,1,0
80878,0,2,2,1,0
80879,0,1,0,3,1
80880,0,2,2,1,1
80881,1,2,2,1,0
80882,2,2,2,0,1
80883,1,1,2,2,0
80884,1,2,2,1,0
80885,0,2,2,1,1
80886,0,0,2,2,1
80887,2,2,2,0,0
80888,1,2,2,1,1
80889,1,1,2,2,0
80890,1,0,1,3,0
80891,0,2,2,1,1
80892,0,1,1,3,0
80893,1,0,1,3,0
80894,1,1,0,3,0
80895,1,0,0,3,0
80896,2,2,2,0,1
80897,1,1,2,2,0
80898,1,1,1,3,0
80899,1,0,1,3,1
80900,0,0,0,3,1
80901,1,2,2,1,0
80902,0,2,2,1,0
80903,0,0,1,3,1
80904,1,0,2,2,1
80905,0,0,0,3,0
80906,2,2,2,0,0
80907,0,2,2,1,0
80908,1,1,1,3,0
80909,0,2,2,1,1
80910,2,2,2,0,0
80911,0,1,1,3,0
80912,2,2,2,0,0
80913,1,0,2,2,1
80914,2,2,2,0,1
80915,0,0,1,3,0
80916,2,2,2,0,1
80917,0,2,2,1,1
80918,1,0,0,3,1
80919,0,0,0,3,1
80920,0,2,2,1,1
80921,2,2,2,0,1
80922,1,0,2,2,0
80923,2,2,2,0,0
80924,0,0,2,2,1
80925,1,1,2,2,0
80926,0,2,2,1,1
80927,0,1,2,2,0
80928,0,0,0,3,1
80929,1,1,2,2,0
80930,0,0,2,2,1
80931,0,1,2,2,0
80932,0,1,2,2,0
80933,0,0,2,2,0
80934,2,2,2,0,0
80935,1,2,2,1,0
80936,1,2,2,1,1
80937,2,2,2,0,1
80938,0,2,2,1,0
80939,2,2,2,0,1
80940,1,2,2,1,0
80941,0,0,0,3,1
80942,0,1,2,2,1
80943,0,1,1,3,0
80944,0,2,2,1,1
80945,1,1,2,2,0
80946,0,2,2,1,1
80947,0,2,2,1,1
80948,2,2,2,0,1
80949,1,1,2,2,0
80950,1,2,2,1,1
80951,2,2,2,0,1
80952,0,0,2,2,1
80953,0,2,2,1,0
80954,0,1,2,2,1
80955,1,1,1,3,0
80956,0,0,2,2,1
80957,2,2,2,0,0
80958,1,2,2,1,1
80959,1,2,2,1,0
80960,1,1,0,3,0
80961,1,1,1,3,0
80962,0,1,0,3,0
80963,2,2,2,0,0
80964,2,2,2,0,1
80965,2,2,2,0,0
80966,1,2,2,1,0
80967,1,1,2,2,0
80968,1,0,2,2,0
80969,2,2,2,0,0
80970,1,2,2,1,1
80971,1,2,2,1,0
80972,0,2,2,1,1
80973,1,0,2,2,0
80974,2,2,2,0,0
80975,0,2,2,1,1
80976,0,2,2,1,0
80977,0,0,2,2,1
80978,0,2,2,1,1
80979,0,0,0,3,1
80980,2,2,2,0,0
80981,1,2,2,1,0
80982,1,0,1,3,0
80983,1,2,2,1,0
80984,1,1,0,3,0
80985,0,1,2,2,0
80986,1,1,2,2,1
80987,1,2,2,1,0
80988,0,0,2,2,1
80989,0,1,2,2,1
80990,0,2,2,1,0
80991,1,1,2,2,0
80992,1,1,1,3,0
80993,1,0,1,3,1
80994,2,2,2,0,1
80995,1,0,2,2,0
80996,0,2,2,1,0
80997,1,2,2,1,1
80998,2,2,2,0,1
80999,1,1,1,3,1
81000,0,0,2,2,1
81001,0,2,2,1,1
81002,1,2,2,1,1
81003,2,2,2,0,0
81004,1,0,2,2,0
81005,0,2,2,1,1
81006,0,1,2,2,0
81007,2,2,2,0,0
81008,1,1,1,3,0
81009,0,0,2,2,1
81010,0,1,2,2,1
81011,1,1,0,3,1
81012,0,0,2,2,1
81013,0,1,1,3,0
81014,0,0,1,3,1
81015,0,1,1,3,0
81016,0,1,2,2,1
81017,0,1,2,2,1
81018,1,1,2,2,0
81019,0,0,2,2,1
81020,1,2,2,1,1
81021,0,1,2,2,1
81022,1,0,2,2,1
81023,0,0,0,3,1
81024,1,2,2,1,0
81025,0,2,2,1,1
81026,1,1,1,3,0
81027,1,0,0,3,0
81028,1,2,2,1,0
81029,1,1,0,3,0
81030,0,0,2,2,1
81031,0,0,2,2,1
81032,0,1,1,3,0
81033,1,2,2,1,1
81034,1,1,2,2,0
81035,0,2,2,1,1
81036,0,2,2,1,0
81037,2,2,2,0,0
81038,1,0,0,3,0
81039,0,0,2,2,1
81040,2,2,2,0,1
81041,2,2,2,0,1
81042,1,0,2,2,1
81043,2,2,2,0,0
81044,1,1,0,3,0
81045,0,1,1,3,0
81046,1,2,2,1,1
81047,1,0,2,2,0
81048,1,1,0,3,0
81049,2,2,2,0,0
81050,2,2,2,0,0
81051,2,2,2,0,1
81052,0,2,2,1,1
81053,0,1,1,3,0
81054,2,2,2,0,1
81055,0,0,2,2,1
81056,0,0,2,2,1
81057,0,2,2,1,0
81058,1,2,2,1,1
81059,2,2,2,0,1
81060,1,0,1,3,0
81061,0,0,1,3,1
81062,0,2,2,1,0
81063,0,0,0,3,1
81064,0,0,0,3,1
81065,1,2,2,1,1
81066,1,2,2,1,1
81067,1,1,1,3,0
81068,0,0,0,3,1
81069,0,0,2,2,1
81070,0,1,1,3,0
81071,2,2,2,0,1
81072,0,2,2,1,1
81073,0,1,0,3,0
81074,0,0,2,2,1
81075,0,0,2,2,0
81076,2,2,2,0,1
81077,2,2,2,0,0
81078,1,1,0,3,0
81079,0,2,2,1,1
81080,1,1,0,3,0
81081,0,1,2,2,1
81082,1,2,2,1,0
81083,1,1,0,3,0
81084,2,2,2,0,1
81085,1,2,2,1,0
81086,0,1,0,3,1
81087,1,0,2,2,0
81088,0,2,2,1,0
81089,0,2,2,1,1
81090,2,2,2,0,0
81091,0,2,2,1,1
81092,1,2,2,1,0
81093,2,2,2,0,1
81094,0,0,0,3,1
81095,0,2,2,1,0
81096,0,0,1,3,0
81097,0,1,1,3,0
81098,0,2,2,1,0
81099,0,0,2,2,1
81100,2,2,2,0,1
81101,1,2,2,1,1
81102,0,1,2,2,1
81103,0,0,1,3,0
81104,1,1,1,3,0
81105,2,2,2,0,1
81106,0,1,1,3,0
81107,2,2,2,0,0
81108,1,1,2,2,0
81109,2,2,2,0,1
81110,1,0,1,3,1
81111,2,2,2,0,0
81112,1,0,2,2,1
81113,0,2,2,1,1
81114,0,1,0,3,0
81115,1,0,2,2,0
81116,0,0,1,3,1
81117,2,2,2,0,1
81118,0,2,2,1,1
81119,2,2,2,0,1
81120,0,2,2,1,1
81121,2,2,2,0,1
81122,1,2,2,1,0
81123,2,2,2,0,1
81124,1,1,1,3,1
81125,1,0,1,3,0
81126,2,2,2,0,1
81127,1,0,1,3,1
81128,0,1,1,3,0
81129,0,0,2,2,1
81130,2,2,2,0,1
81131,1,2,2,1,0
81132,0,1,2,2,0
81133,1,2,2,1,1
81134,0,0,0,3,0
81135,2,2,2,0,1
81136,0,1,1,3,0
81137,1,1,0,3,1
81138,2,2,2,0,0
81139,1,2,2,1,0
81140,1,2,2,1,1
81141,2,2,2,0,1
81142,2,2,2,0,1
81143,1,0,2,2,1
81144,2,2,2,0,0
81145,0,1,2,2,1
81146,1,1,2,2,0
81147,2,2,2,0,0
81148,1,2,2,1,0
81149,1,1,2,2,0
81150,1,0,2,2,0
81151,0,1,2,2,0
81152,0,1,2,2,1
81153,0,2,2,1,1
81154,1,0,2,2,1
81155,1,2,2,1,1
81156,1,0,0,3,1
81157,0,1,0,3,1
81158,2,2,2,0,1
81159,1,1,2,2,0
81160,1,1,2,2,0
81161,2,2,2,0,0
81162,1,2,2,1,0
81163,0,1,1,3,1
81164,1,2,2,1,0
81165,1,2,2,1,0
81166,1,0,2,2,0
81167,1,0,0,3,1
81168,1,0,0,3,1
81169,1,0,0,3,1
81170,2,2,2,0,1
81171,0,1,1,3,0
81172,1,1,0,3,0
81173,0,2,2,1,1
81174,2,2,2,0,0
81175,2,2,2,0,1
81176,0,2,2,1,1
81177,0,1,2,2,1
81178,0,1,2,2,0
81179,1,0,2,2,1
81180,0,2,2,1,0
81181,2,2,2,0,0
81182,0,0,2,2,1
81183,2,2,2,0,0
81184,0,0,1,3,0
81185,1,0,0,3,1
81186,0,1,2,2,0
81187,1,0,1,3,0
81188,1,2,2,1,1
81189,2,2,2,0,1
81190,1,2,2,1,1
81191,0,1,2,2,1
81192,0,2,2,1,0
81193,2,2,2,0,0
81194,0,1,1,3,0
81195,1,1,1,3,0
81196,0,1,2,2,0
81197,2,2,2,0,0
81198,0,1,2,2,1
81199,1,2,2,1,0
81200,2,2,2,0,1
81201,0,2,2,1,1
81202,2,2,2,0,1
81203,0,0,2,2,0
81204,2,2,2,0,0
81205,2,2,2,0,0
81206,2,2,2,0,0
81207,1,2,2,1,1
81208,0,0,2,2,1
81209,0,1,2,2,1
81210,0,0,2,2,1
81211,2,2,2,0,0
81212,2,2,2,0,1
81213,1,1,2,2,0
81214,1,1,2,2,0
81215,0,2,2,1,1
81216,1,1,1,3,0
81217,0,1,2,2,0
81218,0,1,2,2,0
81219,1,0,0,3,1
81220,2,2,2,0,0
81221,1,1,1,3,0
81222,0,2,2,1,1
81223,2,2,2,0,0
81224,1,0,2,2,1
81225,1,1,0,3,0
81226,1,1,2,2,0
81227,2,2,2,0,1
81228,1,2,2,1,1
81229,2,2,2,0,0
81230,0,2,2,1,1
81231,2,2,2,0,0
81232,2,2,2,0,0
81233,0,1,2,2,0
81234,0,1,1,3,0
81235,0,2,2,1,0
81236,2,2,2,0,0
81237,1,1,2,2,0
81238,2,2,2,0,1
81239,0,1,2,2,1
81240,2,2,2,0,1
81241,2,2,2,0,1
81242,2,2,2,0,0
81243,2,2,2,0,1
81244,1,1,2,2,1
81245,0,0,2,2,1
81246,2,2,2,0,0
81247,0,0,1,3,1
81248,1,2,2,1,0
81249,0,0,2,2,0
81250,0,2,2,1,0
81251,0,1,1,3,1
81252,0,2,2,1,1
81253,2,2,2,0,1
81254,2,2,2,0,1
81255,1,2,2,1,0
81256,1,0,2,2,1
81257,2,2,2,0,0
81258,2,2,2,0,1
81259,1,0,1,3,0
81260,2,2,2,0,1
81261,2,2,2,0,0
81262,2,2,2,0,1
81263,0,0,2,2,0
81264,2,2,2,0,1
81265,1,1,1,3,0
81266,0,2,2,1,1
81267,1,2,2,1,0
81268,1,1,1,3,1
81269,2,2,2,0,1
81270,1,0,0,3,0
81271,0,2,2,1,1
81272,0,0,2,2,1
81273,2,2,2,0,1
81274,2,2,2,0,1
81275,0,2,2,1,0
81276,2,2,2,0,0
81277,0,2,2,1,0
81278,2,2,2,0,1
81279,0,0,0,3,0
81280,0,0,0,3,1
81281,1,1,1,3,0
81282,2,2,2,0,1
81283,1,2,2,1,1
81284,0,0,1,3,1
81285,2,2,2,0,1
81286,0,0,2,2,0
81287,0,0,2,2,0
81288,0,1,1,3,0
81289,1,0,1,3,0
81290,1,1,2,2,0
81291,2,2,2,0,1
81292,1,0,2,2,0
81293,2,2,2,0,1
81294,0,1,2,2,1
81295,2,2,2,0,0
81296,0,1,1,3,0
81297,1,0,1,3,1
81298,2,2,2,0,1
81299,2,2,2,0,1
81300,1,1,1,3,1
81301,2,2,2,0,1
81302,0,1,2,2,0
81303,1,1,0,3,0
81304,1,0,1,3,1
81305,0,1,2,2,0
81306,0,0,0,3,1
81307,2,2,2,0,0
81308,0,1,2,2,1
81309,1,2,2,1,0
81310,1,1,2,2,1
81311,2,2,2,0,1
81312,2,2,2,0,0
81313,1,0,1,3,0
81314,0,0,1,3,0
81315,1,2,2,1,0
81316,0,2,2,1,1
81317,1,2,2,1,0
81318,0,2,2,1,1
81319,2,2,2,0,1
81320,1,0,2,2,0
81321,1,0,0,3,1
81322,0,2,2,1,1
81323,1,2,2,1,0
81324,0,1,2,2,0
81325,0,2,2,1,1
81326,1,2,2,1,0
81327,2,2,2,0,1
81328,0,2,2,1,1
81329,1,0,2,2,1
81330,0,0,2,2,1
81331,0,1,1,3,0
81332,1,1,1,3,0
81333,2,2,2,0,0
81334,0,2,2,1,1
81335,2,2,2,0,0
81336,0,1,2,2,0
81337,1,0,2,2,0
81338,0,2,2,1,0
81339,0,2,2,1,1
81340,0,0,1,3,1
81341,1,1,1,3,0
81342,1,1,0,3,0
81343,1,0,0,3,1
81344,1,1,1,3,0
81345,0,1,2,2,0
81346,2,2,2,0,1
81347,1,1,2,2,1
81348,2,2,2,0,0
81349,2,2,2,0,0
81350,2,2,2,0,1
81351,2,2,2,0,0
81352,0,0,2,2,1
81353,1,1,2,2,1
81354,1,1,2,2,0
81355,2,2,2,0,0
81356,0,1,0,3,1
81357,1,0,2,2,1
81358,2,2,2,0,1
81359,2,2,2,0,0
81360,1,0,0,3,1
81361,2,2,2,0,0
81362,0,0,2,2,1
81363,0,0,2,2,1
81364,0,1,0,3,0
81365,0,2,2,1,1
81366,1,1,1,3,0
81367,1,1,1,3,0
81368,1,2,2,1,1
81369,1,0,0,3,1
81370,1,1,0,3,1
81371,2,2,2,0,1
81372,1,0,1,3,1
81373,2,2,2,0,0
81374,0,2,2,1,1
81375,0,2,2,1,1
81376,0,0,2,2,1
81377,0,2,2,1,1
81378,1,1,2,2,1
81379,0,0,0,3,1
81380,1,0,0,3,1
81381,0,1,2,2,1
81382,1,2,2,1,1
81383,1,1,1,3,0
81384,0,2,2,1,1
81385,0,1,2,2,0
81386,1,2,2,1,1
81387,1,2,2,1,1
81388,2,2,2,0,0
81389,1,0,0,3,1
81390,0,1,1,3,0
81391,0,1,2,2,1
81392,1,1,2,2,0
81393,1,1,2,2,0
